id_transaccion,etiqueta,nodos_subgrafo,aristas_subgrafo,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5,S_CLON,S_CNP,prediccion,explicacion
TXN_L_0507,legitima,62,90,0,1,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.25,0.5333,cnp,β1·J1=0.35 | α2·I2=0.25 | β2·J2=0.083
TXN_L_0030,legitima,63,106,1,0,0,1,0.0556,0,0.3333,0.3333,0.3333,0.0,0.4556,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0218,legitima,42,76,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0463,legitima,57,114,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0320,legitima,29,40,0,0,0,0,0.3636,1,0.3333,0.3333,0.3333,0.0,0.0364,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0290,legitima,72,114,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.087,0.3544,0.192,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0358,legitima,80,132,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0655,legitima,50,74,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0031,legitima,60,92,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0289,legitima,77,118,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0639,legitima,23,40,0,0,0,0,0.1429,1,0.3333,0.3333,0.3333,0.0,0.0143,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0606,legitima,73,122,0,0,0,0,0.0233,1,0.3333,0.3333,0.3333,0.0,0.0023,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0132,legitima,56,82,0,0,0,0,0.0278,1,0.3333,0.3333,0.3333,0.0,0.0028,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0477,legitima,40,58,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0125,legitima,57,90,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0684,legitima,49,74,1,0,0,0,0.0952,0,0.3333,0.3333,0.3333,0.0,0.3595,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0765,legitima,57,96,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0179,legitima,40,60,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0723,legitima,54,86,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0265,legitima,31,46,0,0,0,1,0.1176,1,0.3333,0.3333,0.3333,0.0,0.1118,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0249,legitima,51,72,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0043,legitima,31,42,0,0,0,0,0.2,1,0.3333,0.3333,0.3333,0.0,0.02,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0693,legitima,53,82,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0251,legitima,62,84,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.3214,0.35,0.2155,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0168,legitima,55,84,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0784,legitima,68,104,0,0,0,1,0.0444,1,0.3333,0.3333,0.3333,0.0889,0.1044,0.5422,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0822,legitima,43,62,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0059,legitima,68,110,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0266,legitima,53,68,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.3333,0.1,0.5666,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0875,legitima,37,54,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0019,cnp,65,84,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4815,0.0,0.5815,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0483,legitima,43,58,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0601,legitima,56,78,0,0,0,1,0.0385,1,0.3333,0.3333,0.3333,0.0,0.1039,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0153,legitima,71,100,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1333,0.0025,0.5466,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0215,legitima,62,94,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0704,legitima,39,62,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0758,legitima,57,88,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0005,clonacion,26,36,1,0,0,1,0.2,0,0.3333,0.3333,0.3333,0.0,0.47,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0029,cnp,81,102,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4,0.0029,0.5733,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0709,legitima,56,80,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0116,legitima,55,80,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0245,legitima,69,106,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0532,legitima,53,76,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0371,legitima,33,46,1,0,0,1,0.1176,0,0.3333,0.3333,0.3333,0.0,0.4618,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0882,legitima,77,122,0,0,0,1,0.0444,1,0.3333,0.3333,0.3333,0.0816,0.1044,0.5415,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0640,legitima,68,106,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0120,legitima,68,98,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.3544,0.1922,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0276,legitima,68,104,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.2927,0.1029,0.5626,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0157,legitima,34,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0547,legitima,35,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0144,legitima,46,68,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0026,legitima,62,112,1,0,0,0,0.08,0,0.3333,0.3333,0.3333,0.0,0.358,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0772,legitima,36,56,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0470,legitima,70,118,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0024,cnp,59,70,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.5,0.0,0.5833,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0666,legitima,63,96,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0703,legitima,70,106,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.3544,0.1922,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0439,legitima,54,80,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0012,clonacion,53,82,1,0,0,0,0.08,0,0.3333,0.3333,0.3333,0.0,0.358,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0899,legitima,48,78,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0167,legitima,63,92,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.3429,0.3529,0.2176,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0609,legitima,58,74,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.3529,0.1029,0.5686,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0028,legitima,34,42,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0186,legitima,53,78,0,0,0,0,0.0952,1,0.3333,0.3333,0.3333,0.0,0.0095,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0066,legitima,36,56,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0323,legitima,48,82,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0414,legitima,51,90,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0672,legitima,64,96,0,0,0,1,0.0556,1,0.3333,0.3333,0.3333,0.0,0.1056,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0259,legitima,68,116,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0196,legitima,35,48,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0302,legitima,53,88,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0877,legitima,21,40,0,0,0,1,0.2,1,0.3333,0.3333,0.3333,0.0,0.12,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0048,legitima,57,88,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0761,legitima,54,76,0,0,0,1,0.0476,1,0.3333,0.3333,0.3333,0.0,0.1048,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0423,legitima,55,86,1,0,0,1,0.08,0,0.3333,0.3333,0.3333,0.0,0.458,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0633,legitima,68,98,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.0889,0.0044,0.5422,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0018,cnp,94,124,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.2115,0.0025,0.5545,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0061,legitima,82,136,0,0,0,1,0.025,1,0.3333,0.3333,0.3333,0.1224,0.1025,0.5456,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0496,legitima,52,100,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0680,legitima,35,66,1,0,0,1,0.1,0,0.3333,0.3333,0.3333,0.0,0.46,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0551,legitima,23,38,1,0,0,0,0.1429,0,0.3333,0.3333,0.3333,0.0,0.3643,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0738,legitima,71,110,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.1364,0.3525,0.197,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0616,legitima,54,80,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0332,legitima,64,104,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0756,legitima,53,86,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0625,legitima,35,46,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0062,legitima,39,54,1,0,0,0,0.0952,0,0.3333,0.3333,0.3333,0.0,0.3595,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0379,legitima,50,76,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0123,legitima,67,100,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0637,legitima,33,56,1,0,0,1,0.1176,0,0.3333,0.3333,0.3333,0.0,0.4618,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0806,legitima,71,110,0,0,0,0,0.0233,1,0.3333,0.3333,0.3333,0.0,0.0023,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0192,legitima,32,54,0,0,0,0,0.1176,1,0.3333,0.3333,0.3333,0.0,0.0118,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0210,legitima,63,106,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0386,legitima,33,54,1,0,0,0,0.1176,0,0.3333,0.3333,0.3333,0.0,0.3618,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0028,cnp,76,96,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4,0.0029,0.5733,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0236,legitima,34,48,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0034,clonacion,58,82,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0229,legitima,38,58,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0467,legitima,52,70,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.3214,0.45,0.2155,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0340,legitima,66,98,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0556,legitima,60,72,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.3,0.35,0.2133,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0559,legitima,72,106,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0012,cnp,81,108,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4211,0.0029,0.5754,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0604,legitima,63,90,0,0,0,0,0.0625,1,0.3333,0.3333,0.3333,0.0,0.0063,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0581,legitima,54,86,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0113,legitima,61,102,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0065,legitima,38,54,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0243,legitima,25,32,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0033,legitima,40,74,0,0,0,0,0.0435,1,0.3333,0.3333,0.3333,0.0,0.0043,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0317,legitima,45,64,0,0,0,1,0.0952,1,0.3333,0.3333,0.3333,0.0,0.1095,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0140,legitima,42,68,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0492,legitima,28,48,0,0,0,1,0.1429,1,0.3333,0.3333,0.3333,0.0,0.1143,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0279,legitima,34,66,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0527,legitima,41,58,1,0,0,0,0.0476,0,0.3333,0.3333,0.3333,0.0,0.3548,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0536,legitima,28,52,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0497,legitima,68,106,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0473,legitima,52,68,0,0,0,0,0.08,1,0.3333,0.3333,0.3333,0.0,0.008,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0018,legitima,57,114,1,0,0,1,0.0278,0,0.3333,0.3333,0.3333,0.0,0.4528,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0719,legitima,37,58,0,0,0,0,0.1429,1,0.3333,0.3333,0.3333,0.0,0.0143,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0403,legitima,51,72,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0328,legitima,36,62,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0416,legitima,72,108,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.087,0.0044,0.542,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0308,legitima,53,74,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0026,clonacion,39,50,1,0,0,0,0.1364,0,0.3333,0.3333,0.3333,0.0,0.3636,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0464,legitima,49,72,1,0,0,0,0.0952,0,0.3333,0.3333,0.3333,0.0,0.3595,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0768,legitima,56,78,1,0,0,0,0.0385,0,0.3333,0.3333,0.3333,0.0,0.3538,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0786,legitima,53,82,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0152,legitima,36,56,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0003,cnp,71,86,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4324,0.0,0.5766,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0631,legitima,46,64,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0440,legitima,35,62,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0345,legitima,63,92,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.3429,0.1029,0.5676,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0040,legitima,62,94,0,0,0,1,0.0556,1,0.3333,0.3333,0.3333,0.0,0.1056,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0025,clonacion,46,68,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0872,legitima,61,84,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.3333,0.1029,0.5666,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0395,legitima,44,66,1,0,0,0,0.0476,0,0.3333,0.3333,0.3333,0.0,0.3548,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0453,legitima,76,108,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1333,0.0025,0.5466,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0057,legitima,43,62,0,0,0,0,0.1364,1,0.3333,0.3333,0.3333,0.0,0.0136,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0741,legitima,58,88,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0060,legitima,55,84,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0027,clonacion,46,68,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0258,legitima,35,54,1,0,0,0,0.0526,0,0.3333,0.3333,0.3333,0.0,0.3553,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0733,legitima,52,74,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0525,legitima,62,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
